	0
P2RX2	1.7050501137405936
TRIM32	-5.919889864195751
SCMH1	4.949697951285409
FOXC1	-2.8168145846312336
FOXD1	0.259319320684496
TPX2	-4.149775523397878
PAXIP1	-1.6975684971254443
AKR7A3	3.9537991379096438
NT5C2	1.1403105732210121
EFR3B	4.514548569419731
TCF25	0.1382703496110237
NINL	3.6272024498173447
DIP2C	0.0614956657921415
MAST1	1.5613856846325056
PDCD11	0.22987947128874503
ACIN1	-4.377548960719612
SORCS3	4.787820120990512
SV2C	0.5428489401985351
MYH15	4.463973532609409
FOXI1	3.732981522157819
PCNX1	3.8035409380197374
KDM2A	-6.245056370759473
HMGXB3	3.38989108490169
CEP131	1.7198740324672792
CEP152	0.5615585438008994
TTC39A	0.6969869554235845
IGSF9B	3.7218065156739195
LIMCH1	0.34042661392846896
RIMS1	3.102525775909627
ABCF1	1.5965006903791554
ALDOC	0.372756295586259
FOXL1	1.4883306386164372
WDFY3	0.8664016006944031
DAAM1	-1.5817352608546114
MAPKBP1	0.9770453952042186
PLCH1	1.609241575100781
KLHDC10	1.5712368864190955
FOXE3	4.859618290511215
RAB21	2.645798741745734
STK38L	5.7548273172616895
SPEN	-0.35659615319567567
FBXO21	1.2052673798754359
GOLGA8A	-0.482737586799406
EXOSC7	-0.3723896163187795
FAIM2	-2.1269306218769506
CNOT1	0.7435650813839518
FOXJ1	2.062383238408277
SNRNP200	0.49492071623779715
PALLD	-0.22416181387110296
TMCC1	2.123977371727343
PDZRN3	-0.1234183088929026
UNC13A	2.963962184257996
MYO16	2.6779950841824234
KDM1A	-1.4355160510169147
RBM34	-4.093227712049709
FOXC2	1.7491324838538422
KDM4B	1.043238696910741
MAST3	-0.28813800771531256
USP33	-0.7664878955657155
DOP1A	0.3609103297370622
SAMD4A	1.4547221337597906
PHLPP2	0.7269936072128782
ZNF292	-1.510328073393666
PDZD2	2.1524147051477103
WDTC1	0.852893335443548
XPO7	-0.38132210758053725
FOXE1	3.5386471705720823
MYT1L	-1.7059849732500352
MON2	-2.274826761559497
PDXDC1	2.445900661289642
TNIK	1.7282072334449494
KIF21B	4.126737736494061
PDS5B	1.5395701973209273
FNBP1	3.416376261646868
SMG1	2.14483058485842
FOXM1	0.8225368231089037
ZHX3	1.9631436830309323
ENDOD1	0.3942794255971899
ZSWIM8	2.487656064793218
NCOA6	-2.677669083697085
NMNAT2	0.8283477635336822
CLUAP1	3.141701626350855
FOXD2	2.1114725173400686
ZNF609	2.205048735662797
TBC1D9B	1.5677123436103884
GGA2	1.213201683504256
WAPL	-2.9772589309266984
SETX	-1.6020723064116857
EMC1	2.9656266072624984
CAND2	2.92834982566436
SETD1B	-5.267066052962304
CMTR1	0.39152032616146515
ERP44	3.8732007345862756
HECW1	3.359060355327826
UHRF1BP1L	-0.8931701201758568
SWAP70	2.0029507783122797
RRP1B	-5.403774787732184
MYCBP2	6.916328775375019
VWA8	-1.1361493523705313
FOXO1	0.4741826532559723
AVL9	-1.7988469311148423
KDM4C	2.712059057956607
PPRC1	-6.465090121205639
ERC1	2.4367828264237743
EXPH5	6.074631778595595
PEG10	2.9040533571758993
FOXO3	-11.41655354467638
ZNF423	4.03151406833655
ZC3H13	-2.130921193469791
ARHGAP26	-1.1602784020378105
TTLL5	-2.3258945235595005
SIPA1L3	-0.9325865624867818
KIF1B	-1.8024130483347665
IQSEC2	3.8343348282150673
CDK19	-0.9601709942090735
ZBTB43	-0.3296665083169443
AKR1B1	0.7235269425833596
MCF2L2	2.5456753678764277
TBC1D2B	0.2271747658643156
FSTL4	2.311372119102046
MRPS27	-0.34025718846762665
RAP1GAP2	1.5246163345809827
DDN	1.5516061390264329
SPART	-0.7697645826540602
TNRC6B	1.1514734943486078
CUL9	5.615903169119122
NFASC	3.444855932818224
TOGARAM1	0.2954644470665196
NPIPB3	2.3368691175858087
TAB2	-6.338393121387406
HIC2	2.4848615535014376
FLG	-0.6509715833082196
ATP10B	5.719213199172382
CLASP2	-2.006120378461176
CAMTA2	0.5389664465424833
POGZ	-2.9751382195261145
COLGALT2	1.2103543614384356
PLXND1	2.482299733321316
FLI1	4.32353544208647
ATG2A	-2.9789514423175776
GPATCH8	-3.6744776835583353
RAD54L2	-1.5350905522172522
PHF8	-3.5126119531429083
KDM6B	0.4086563880112322
EPB41L3	4.693156294047845
SMC5	2.2868742191278457
N4BP3	1.5297458132873758
MAST2	-0.6335459463394023
FLII	2.9811180812902847
ZZEF1	1.3696746512979494
ANKLE2	-2.7801243266956135
DCUN1D4	1.7358630485951698
LRCH1	4.453225997661902
ZC3H3	0.8039243043178441
NACAD	3.0384538122563307
FCHO1	-0.1336663959427443
MLANA	1.267103879252375
FRMD4B	2.031627931167712
GRAMD4	0.8230748610543506
CIC	1.9790898044126013
NCDN	0.3261231254543481
CLCC1	-0.9313640750599623
SEPT6	2.43220686550995
TBC1D9	-2.2872318463930057
FLNA	-0.6940249619293545
WDR43	-3.817548400272638
SNX13	4.392854788483051
MAPK8IP3	-1.371546133381447
GGA3	-2.3870477884510777
MPRIP	-2.3697852493055604
NUP205	0.8025966358319495
STAB1	1.2218158944680473
EFR3A	0.40543125361855414
RTF1	-0.17756376520835193
SLC35D1	0.45418718094841853
FLNB	-3.13542521562278
TTLL12	0.8168269785161713
GPD1L	0.21209525862259532
ABRAXAS2	-3.1343411042269804
METAP1	-2.314157709609626
ZCCHC14	-0.3986032060059959
LPIN1	-1.3472456749086508
SEPT8	1.5700819652556681
CEP68	2.7180527258871243
PASK	1.7524179043072987
RGL1	3.140269708532528
FLNC	2.218480500834421
RFTN1	2.670994493689756
DIP2A	2.3806267158455663
LARP4B	-4.091911819572043
RCOR1	-2.0148689156916237
PHLDB1	-0.6451499430069993
KANK1	0.45433685211140235
FLOT2	-1.710136313983101
UBXN4	3.678488441057987
CYFIP1	0.2527445360591507
ATG4B	1.8996118842781802
GANAB	0.314550556269185
FBXL7	3.580005571588752
MDN1	-1.8585552937636014
FAM120A	-0.2588183249238069
FAF2	0.4954892434988656
PSME4	0.12677985441096953
GSE1	-0.9184552971515426
ATP11B	2.637255384701998
FAM168A	2.3115374154059207
PMPCA	-6.025331368120425
ARL6IP1	-3.234302680686459
ACSBG1	0.30443423440556083
PLEKHM2	0.2889020371245476
SYT11	1.1746602747326336
MLC1	2.0276140606346713
FLT1	5.291839901839157
JMJD6	-11.004232829063342
ZC3H4	-4.632338360154983
RRS1	-5.923675811380827
SULF1	3.227269415296568
XPO6	-4.6502168127740005
PRRC2C	-3.0287260132578786
TBC1D1	3.647607166231255
ZFR2	4.732408430882902
NBEAL2	2.7041435431346685
FBXO28	0.2847367965581604
FLT3	-0.3318559909293059
DTX4	0.3318051489180466
RHOBTB2	1.6596810055297273
RRP12	0.6927010912035845
SYNE2	-0.8635095646802384
NUP210	-0.8683959423483631
PLCL2	0.5786011800126731
ARHGEF9	3.7184534290187288
FLT3LG	2.2659956079504884
VPS13A	0.780171813885424
SEL1L3	1.3435895465442222
TBC1D12	1.4101328425239277
EXOC6B	3.244516033906703
DNAJC9	0.6494895658032812
SIK2	4.108507539373146
PLCB1	-0.30110069927608896
ARC	2.201260007753346
PHLPP1	-1.6543979299323324
FLT4	6.596403718925111
TMEM131L	0.08488181153130256
PACS2	-0.47792426084985756
COBL	-1.128136367227849
ANKRD28	0.9121810097819767
PDS5A	-6.328178282245948
ASTN2	-1.3688929540689736
BOP1	1.0104987897442395
KIAA0556	3.553806646141773
RPRD2	-2.2632369571345414
ATP11A	1.638722150747787
MINAR1	-0.054629284974738415
OTUD3	0.3281083310195635
ANKRD12	-0.2106657678909508
KAZN	-0.9353525560966967
MTCL1	-0.23916279056072176
SCFD1	1.970267801517331
DENND5A	-0.7059862316587135
DDHD2	1.874404546606928
FMO1	4.240168128848503
CAMTA1	1.1454858635462106
PPIP5K2	-1.7803790671371935
MCF2L	2.2118714368116
ZC3H7B	2.6692690100749576
EXOC7	-2.5995746840024845
ADGRL2	3.0327594745712285
DNMBP	-2.6728598394257737
MGA	-1.0182539601165685
FMO2	1.7127166929772357
TSPYL4	-5.625269549436394
CAMSAP2	2.018150991516615
TASOR	-1.2724278901390194
CLEC16A	0.8061963614868825
POFUT2	1.4620217741384316
KLHL18	2.287846796820132
CLUH	-0.579227950394888
NUP160	1.6214244916858485
FMO3	1.2164252573507235
MTUS2	0.8265022329448134
CSTF2T	-3.6214283325328824
ADGRL3	1.9471436914402465
KIAA1107	4.550595127919536
WWC1	-2.2670832152341998
AGTPBP1	2.4898280940488173
IQCE	4.086222598365653
FMO4	2.632320851421192
FBXW11	2.4336071779316533
SMG6	-0.4013605764041766
ANKS1A	2.866103504013432
MGRN1	0.43888544942391544
BICD2	-0.45088276833091445
FMO5	-0.30004951329273605
ATMIN	-6.861525198606529
EHBP1	-0.08828512683631802
WSCD1	2.130129992466809
KIF13B	-1.7115027999434005
UBR2	5.155832720623849
ACSL6	4.993236100450403
NEMP1	1.9077867449844057
FKBP15	2.0914643677996025
ICOSLG	3.8958894472311947
SIN3B	-3.630511249050458
FMOD	1.9540851976612308
NCAPD3	2.943336994846513
DMXL2	2.546936256196313
KIAA0930	3.4785247189788353
SATB2	0.43730920149563896
SLC9A8	-0.38313985654981153
CUX2	2.9003014750446154
DNAJC13	4.6657863301235025
TUT4	2.3237052206430846
FMR1	1.5665162361737297
TRIM2	4.089489796831104
RPGRIP1L	5.601439842626973
MAN2B2	1.7351317617083415
WASHC4	-1.3334396794290182
USP22	-6.975396359893998
NEDD4L	0.9910207019180296
SASH1	-0.12278042204641133
TBC1D30	0.6459934194620326
TTC28	-0.43190153670674175
CLASP1	0.8282746426596083
DPY19L1	2.0313117071950555
SZT2	1.9319620170201257
WDR7	4.898566091707439
SYNM	0.9898879945346306
JADE2	-8.448496645440496
VPS39	2.9241356907194973
AFF2	5.300592991736895
DNAJC16	-1.39085103848909
ESYT1	0.49335588291972304
SYNE1	1.1565334973520673
SMCHD1	3.90546063012497
DOCK9	3.1550305731198223
PHF24	2.1010602706947537
FN1	3.525705800059166
U2SURP	-3.048996484759538
KHNYN	1.6634750592444076
UBR4	-2.267716335653005
SUN1	1.3415559446902532
HAUS5	3.838093886766428
VPS8	3.072432342228326
ANGEL1	3.2030952693654706
USP24	2.7060718308309823
FAM189A1	5.325871042693288
FNBP4	-2.135975175203539
ZNF629	-6.378411783099954
PSD3	0.37883817680547516
OBSL1	0.4787235596700204
ARHGEF12	0.05566946055117025
KIAA0895	1.6414650876334036
LARP1	-1.101565664478184
PPP1R13B	5.909654061195685
PUM2	-2.0168544760153413
ARHGEF18	1.9512057206047606
TNS2	-0.44557842191896524
CRTC1	2.4669485748672226
UFL1	1.2078462385007371
RRP8	-5.091483639902515
ICE1	-0.915907781066391
SRGAP2	-1.0082252339880058
SMG5	-3.746625451772882
AHCYL2	2.8598404758059193
MAU2	0.795695357195145
SPECC1L	0.5733076321065864
NCSTN	3.299902904860515
NUDCD3	-2.119709003837748
SIK3	-1.9985354129717638
MED13L	0.078902165826655
FNTA	1.4497384748107713
ZDHHC17	3.383207493342782
ECPAS	-3.1518621225541037
ADNP	-6.305532534603363
LARS2	-1.6140728623114666
PIP5K1C	-0.71108091649128
NCAPH	-3.864733408284669
PPWD1	2.1324229703418967
CTDNEP1	-0.7864118004057415
ATP13A2	-0.7417794251904085
FRAT2	-3.65451632875766
FBXO46	-3.7802991924512925
EXOSC2	-2.5742554244327613
DICER1	-4.229230627180548
COTL1	4.009470653863575
SIRT5	5.255118694723807
SIRT4	2.1850621974801423
SIRT3	3.0151584322494975
SIRT1	-1.8283292488424507
COMMD3	-4.7666871496429755
NCS1	2.877977007209252
ZFPM2	2.814380130143053
KCNH4	1.588365002374321
MLYCD	0.2339739247641005
CRB1	5.078373684382868
FNTB	1.291356426464698
ITGB3BP	-2.2845907447318625
TMED3	-3.9862026206590726
TDRD7	-2.015737172235748
GRIP1	2.793269277006239
SLC7A8	-0.7219319012546901
RYBP	-3.2594885045860087
TPSD1	2.5304803243484106
AP4E1	2.502347258905529
GPR161	3.956938022105361
RHOQ	3.441750252161459
LINC01565	2.0649637222131934
TARDBP	3.7986750252756316
CELA3B	4.343028024486672
HARS2	-3.0550609417535846
ATP1B4	2.809872872972318
SLC35A3	2.339771223272099
SLC44A1	1.990324113204312
SF3B3	-3.9472250613915896
SF3B1	0.43654107667469094
ANGPTL2	2.9657992750806557
ABCB9	-0.2531960329488623
ABCA6	1.5636929713475456
ABCA5	0.8246474945223154
HEY1	0.7071866318465774
ICMT	2.6118996967342487
GCAT	2.4340801044353
CBX6	-2.0976750238157393
NPTXR	-0.008067267878411624
CBX5	-0.6186959040436638
PHF3	-1.4297387747308015
TRAM1	2.364582425834685
CAPN7	-0.053104597669665826
ETHE1	3.085203560101133
QPRT	-0.35885676877625555
BRD4	-0.913111395334237
SEC11A	-2.8048568569787626
ISCU	-0.6373280826930029
FOLR1	2.9059264633595725
SEC61G	-1.3899095305157418
PES1	-1.9156102044798151
TGDS	-2.1054201909905337
LEPROTL1	0.021490681914329887
CES3	3.541076568756465
CBX7	4.303973465602831
HEY2	0.7087283754879012
TNFRSF13B	1.0572823904114925
HAAO	1.1831626836568923
MACF1	-3.12651861220053
FOLR2	2.3495384292309773
DAAM2	2.1578326208823535
ZFYVE26	1.9048372224009338
RIMBP2	2.216556998717454
TMEM131	-0.19474695988281457
BICRAL	-2.0088049398510717
LRRC8B	0.8334175127378977
TTC9	1.9971453833537693
POFUT1	-2.29955084517894
KCTD2	-3.412390248156557
NUP188	-1.3250372823041483
SUZ12	-2.565763597312613
SCRIB	0.7741868225803012
SPIDR	0.9724785310390064
MORC3	0.6476576236967404
SLC39A14	0.8413108911351473
MTREX	1.9709755782780032
R3HDM1	1.6387222985452168
FOLR3	3.570214304533313
RPL13A	-4.5726917642176526
KAT6B	-1.5165771488923503
CABIN1	1.7586388496120764
SRRM2	-1.9906105738617192
ARHGAP45	2.6000527637364543
ACAP2	2.0898182004187436
ZNF281	-0.20917061155404754
CLCF1	-5.577471687322491
FOS	6.005889019028538
NNT	0.23880326896555573
MMD	0.8173303464247481
PRAME	1.6329299293036466
PIK3R5	4.214618146899611
TNPO3	-0.13055504207350413
ADAT1	5.575785672021797
OR52A1	3.193481994837156
SLC16A8	3.669321485277547
FOSB	3.3266091935578634
SEC14L2	0.1500652237789387
MAPK8IP2	4.2985369193275105
RBFOX2	2.8777780800575874
SEZ6L	3.244811706327794
ATP6V0A2	-2.565950979798391
SYNGR4	2.8535638566154904
LILRA4	2.849643185929675
TTC33	0.2622900191993924
DNPEP	-1.0674927306516508
FOSL2	-1.5609404466447954
PSD4	0.33288031763500414
CDK20	0.813413422490037
HYAL4	2.7370911298291203
TSPAN12	5.482262496138152
TSPAN15	0.4899142769115754
PIGN	3.836804908912723
WBP2	0.10012395774466215
FPGS	-0.927773912306338
GTPBP4	-5.928565976776402
CLDN14	3.5278058015792517
CHST5	3.546083435986647
DDAH2	0.814853364358707
LPAR3	5.528591430096876
ARL2BP	7.288378011250015
PADI4	2.4013430329367575
FPR1	2.395862185125946
DDAH1	3.5378216622679064
FPR2	2.9397625827066105
CDC42EP4	-5.5060798488034965
SMUG1	1.382940103922642
TMEM50A	0.9283413559642312
DDX58	0.8897036281578037
ELP5	-1.706335194405386
KLHDC2	4.325682852796466
CARHSP1	1.3823581466420127
FPR3	5.357218909989204
PDSS1	-0.17203367250981774
FAM215A	1.4562476593412754
LEMD3	-2.625758046367694
HEBP2	2.559766383079456
ORC6	0.46080791369133806
ORC3	1.2736844971316021
OPN3	-1.5727057452438156
ACOT9	-2.613777654705962
PATZ1	-6.74670027850791
AMACR	-0.15189564234466973
CLEC5A	2.8736736556042013
CORO1C	-1.3622837018594123
DAPK2	2.3703665867683488
CD2AP	1.1252267937320182
MKRN1	0.44369029977912466
MKRN2	-4.6378253085120855
PHLDA3	-1.1179959953406386
ZMYND8	-1.9046615695401188
PPY2P	3.5495842834987528
PYY2	-0.9083885791504126
SH3BP1	1.2999136634341593
TSSK2	3.6112384806842366
ZIM2	4.865315964771953
NTSR2	4.678509263522262
BACE1	2.553668097731061
RUSC1	1.2047965960303155
CBLC	2.116059040072947
SPO11	2.326220500301848
PRND	3.510559273917817
BRD7P3	4.297298552450344
CA14	3.1407409807695474
KPNA6	1.8405157095092934
SSBP2	2.077850507615548
NUP62	-8.057364227263339
RABGAP1	-4.124598446123774
LRRC6	3.8778226704628427
HSPBP1	-2.2745393459648087
LDOC1	1.2080511026768854
LY96	2.9841066535018794
EDC4	-2.5906152801563693
PPP1R15A	-1.5474021458755114
PLD3	-0.18540008702213254
ARFIP2	-6.850544218793793
SSBP3	2.6189914704469515
POLA2	-3.6382529311458023
TRIM29	-1.3873072454338984
PLXNB2	2.049726733115118
SLC7A11	-0.1482404044706975
LSM5	2.532337494217791
PLA2G15	-5.382528905126923
ZKSCAN5	2.3169816453985965
CEMIP2	-0.11490637312443022
STX12	1.874872098573357
SMPX	1.0661919219914164
SH3BP4	0.7579345431654243
RAB38	2.8931706177077903
PRKD3	1.0598751762574194
KCNE4	0.4227152445626406
CADM1	4.041555255542306
GSPT2	-1.650999233442007
GABARAPL1	3.774422111906147
NPAP1	3.2270422852290617
BHMT2	2.3732066337193927
AIPL1	3.410482159667121
SDF2L1	3.8206897774057995
PPIL2	3.147030013267425
PITPNB	-3.148348330386893
PISD	-5.128709978580922
OSBP2	2.7839657391763573
MAFF	-0.35332802185196044
IL17RA	2.1529039802686145
FLRT3	-1.319219559836354
FLRT2	2.0531026338347855
FLRT1	2.874252463372775
FKBP8	3.269007886797195
BRD1	-0.13830160917156842
APOL2	-2.8757329380130696
BCL2L13	1.7274471319317546
MTCH1	2.4388185137791774
MTCH2	1.2696893610222573
ALK	1.9131440966564746
ALOX12	3.2647878959288157
FXN	1.4103452785948567
ABCA4	3.1109618177881115
ALOX5	2.677870819748208
ALOX5AP	2.1390357378653784
KIF4A	-1.577577288551413
IFIT5	-0.16852447473623597
EML2	2.7151432607362116
FTSJ1	-0.23571609800011378
LAMP5	-2.303801429589851
NAA80	1.567543571806338
TFIP11	-2.1816565967388457
PANX1	0.6209367365021675
CLDN15	1.8189805371442633
FJX1	-0.39231590314912257
PRPF6	0.03350616534815706
ZNF318	4.440117286698422
ALOX12B	1.0178741110011247
FRK	2.7187963350859974
CNPY4	0.3855266588793052
ALOX15	-0.7927059859914682
RNASEH1	-0.036596224638464334
POLR2J2	5.149327404723569
ALOX15B	0.5888540298518425
MTOR	5.060581221515807
ALPI	-0.3364499625004498
FRG1	-1.7664605003884
FRZB	3.320027684181699
FSHB	2.492029069016075
ALPL	-0.7980863423728706
CENPI	-0.35553141976292607
FSHR	2.056689030359679
NR5A2	5.275797797192777
FTH1	3.0433800397534903
ABL1	-2.298210150926831
ALPP	1.9133643910062832
ALPG	2.1140236021217764
FTL	-3.8415825170805187
ADAM2	1.0948679201676705
NR5A1	3.133644115177998
FUCA1	0.40547799242633165
GAST	2.383914686600636
FUS	-0.6864882310898914
FUT1	1.8188152937868056
FUT2	0.24402153049894307
FUT3	2.1675411529133926
FUT6	0.9185770232664521
FUT7	-1.5722465021961485
FUT8	-4.304123439551741
KDSR	2.7891392111609896
PRR14L	2.8021306795835295
SERHL2	1.7087595126742634
ACKR1	1.1366691597118848
FYB1	1.7408611970247017
FYN	2.4884772863762397
ZBTB38	-4.405763655030629
FZD2	-1.5578800476674521
SLC25A30	3.430663164831769
IFI6	1.5406561798052847
CERS6	1.4638160903758124
G6PC	2.511759951413745
G6PD	-2.132748926242144
YTHDF3	-3.5037859855110653
RALGAPA1	-0.8226949211978126
KCTD13	0.37336258826492374
ASPHD1	0.43285814508950426
EHBP1L1	1.6627799650424184
SLC37A4	-1.3992845208654403
GAGE1	3.1517511467659967
ZDHHC24	-0.9195810095000557
MCM9	-2.300288679163563
LPCAT4	0.9118292249769916
XRCC6	1.7302290164645502
GAA	0.6598328846545239
GAB1	5.754197923640923
GABBR1	2.9051085642806784
CBARP	0.34499301599319926
GABPA	1.3032009759888656
GABPB1	-6.791930753399544
GABRA1	2.6076981122330545
GABRA2	2.3703740846939527
GABRA3	2.1591273403426783
GABRA4	2.0519097511960864
GABRA5	2.4746116763828008
SDHAP1	1.031248988652077
GABRA6	2.7600192129298478
ADAM5	2.6379009490268284
GABRB1	5.313607120982979
ZNF549	3.715628041573273
GABRB2	3.0452825481586134
GABRB3	2.052940942058946
STEAP1B	1.1644994026912008
GABRD	3.772150795358099
EML3	-0.3919993910435812
GABRE	1.2226812018842883
GABRG2	2.547225927463336
GABRG3	3.7784547791992447
GABRP	0.5428730987155724
GABRR1	3.682556659610671
KANK3	3.831348056020868
SERINC5	0.6228592797132423
ALX3	5.494468520854765
GABRR2	3.6397652709860715
GAD1	0.8774901261423483
GAD2	4.258434181421196
C2orf72	3.1697091957829113
KIAA1549L	4.6666882060856505
HYPM	2.8275915747039915
SLC24A2	1.8736843601127506
C22orf31	1.202096524372752
TBC1D22A	2.480955126389114
C22orf24	3.95635242641328
CBY1	2.627561902082391
SUN2	0.13762601017303794
DSTYK	1.6677416470305668
RASGRP3	3.9654639318965605
RAB3GAP2	0.4066683740426789
DGCR11	2.7039463817790743
DGCR9	3.9638044830451915
RAD54B	-0.917053103497605
TMEM59L	1.078679036531846
CFAP45	2.855093817102834
CIZ1	-0.5650540266884593
FBXO7	-4.136255782104856
FSCN2	2.3873242018201535
PGLS	-0.48311000354275135
QPCT	-0.030456946044157794
ZNF324	0.1832074170938988
AMBN	3.6633556604201463
GAK	-0.7139435885548914
SLC39A6	-3.2397300139748224
GCA	-0.5471907376347355
LMOD1	1.974573788487119
SPDEF	-11.696539069227065
LSM4	-4.609496242995341
BAMBI	-10.255527610689022
VAX2	0.46570299065774756
RHBDD3	2.1728567895879487
TTLL1	3.4635728097586598
GALC	0.8526662127337349
SAMM50	-1.9752131937531952
ATXN10	6.427590108919875
TNFAIP8	-2.4447947290221386
KLK5	0.9841811389844936
NOCT	3.547130625782703
GALE	-0.8322223524766234
ARIH1	-0.6142165901380816
MTO1	-1.2619199248941233
DNAJB5	2.5408499324478555
TPSG1	2.8038863018862106
BACE2	0.4854016770780267
FBXL2	2.665350609319905
TXN2	1.179805170438634
TMEM184B	1.7114192756203592
B4GALNT1	2.1677693411871815
SULT4A1	1.84144478716786
POU2F3	3.642450106110488
MGAT4C	3.7599313482695655
NIPBL	1.1106003484849822
RAB26	0.34390124347392215
COG4	-3.2125615516625703
GALK1	-1.0485237909257106
METTL7A	0.8939817605019456
ABTB2	-0.7589863091826842
ASF1A	-3.5967116965539767
MOB4	-0.6427725349121856
YIPF3	6.366266825108891
ANAPC13	0.697261756876204
PARM1	6.027308215514359
GALK2	1.616735416791849
ZNF345	3.336700965459355
ARMC8	-1.9808473483373166
FAM149A	4.639468719706837
BRMS1	-3.2245984895958135
CATSPERZ	1.573392056187442
PART1	-1.2524017490174861
WHRN	1.2583081147693995
USP49	3.158324037886224
ABHD14A	2.2552041279155954
PRKD2	-1.9487636687202328
GALR1	1.8302260864266922
RPL36	-4.59257024441783
MPC2	-0.7546850996393772
LETMD1	-0.29645039551103763
SPEF1	-0.12866731722457456
MXRA5	5.206454116626407
DCAF13	1.7320554859132755
GALNS	1.5444633893320463
TMEM186	-3.2427606756127343
ZNF473	-2.657643029618411
GALNT1	-2.1229924282471866
ABI3BP	3.749697273796085
PAMR1	3.4649401396102046
TRIM58	4.726960794922849
EEF1AKMT3	3.318618155300509
INTS7	0.9097501549369339
RNF19A	3.7640839573090386
RCHY1	-4.928986610288662
AMBP	2.4088724249244624
GALNT2	-0.652791352525927
IFFO1	6.701385893536421
CCDC28A	2.9651502572593307
OLFML2B	-0.4828743180076937
ANAPC15	-1.2961873281572505
TMEM158	5.16321836668791
AHCTF1	-1.422424449920939
GALNT3	0.9611185322225203
POT1	2.200707225588414
NDUFAF3	0.1917731715962041
ALS2CL	2.6022099581537836
NCR3	2.409099543412641
GALT	1.8629272308768547
NELFB	-1.5057986465248472
HSPA12A	0.052076611328074826
SGMS1	-1.125368923710768
MYRIP	2.6651761231051374
NOL11	-3.6799623518258753
ASPM	-1.11150181011951
SOSTDC1	1.9599171871311618
GAMT	4.2434997853452865
CLIC4	-1.04385030648503
NSL1	-2.7389770208229365
WWTR1	2.2000512539412074
SAMHD1	2.4670599480783406
FAM98A	-4.57170234152667
TPGS2	4.526123456091011
NECTIN3	2.574886553407556
KBTBD2	-1.561688494418972
SYF2	1.154364417906122
RWDD3	1.0261488253988749
SEC31B	3.0212198776050148
PNISR	-2.997848565907077
KANK2	-1.5190630816650408
GAP43	-0.3657126737171568
ADGRA2	2.681641434081468
NUDT13	2.7321641290430527
TMEM87A	1.5320229898439857
C2CD2	-2.2599045808020315
GAPDH	-0.03880280882189644
SH2B1	2.089366184407951
UNC50	0.2052738498816055
MMACHC	1.4619659720754214
EGFL6	4.9417535908504435
TIPARP	-0.5406241610236052
NECAP1	1.6620651846514976
CHMP2B	0.8875948689750597
DHRS7B	-1.495723221643197
AAR2	-4.117745634709029
NGDN	-7.764016942507157
KRT23	-0.7907643487955633
TSKU	-8.146326965987733
HINFP	0.7442250202191895
SNED1	2.6792974427918166
HIGD1A	0.9867349109091214
REXO2	-0.15425678174690438
IBTK	-4.394118064401682
CLIP3	5.2017524724680975
AOC1	3.2708323994662005
TBC1D10B	0.20448877254047804
RNF167	0.6427243761660657
MOXD1	4.050501780020182
GORASP2	0.18897680244920104
C2CD3	7.286420379553256
TKFC	-0.13890940185460687
ZZZ3	-0.26727593032661207
SPATS2L	-0.11899161366191985
TENM4	0.7588904730102976
NSMF	-0.7500952007249938
L3MBTL1	3.4380193093917333
RPAP1	2.71018123824394
FAM32A	-0.6286844148057016
LRIG1	-1.1720395524455085
UPF2	-4.143314524546416
LRP10	-3.6224031707677384
PTCD1	-0.8573687163236354
ACOT11	4.783910680497132
PLEKHG3	0.5482836942168192
OSBPL3	2.7414557874929533
SUSD5	3.4854515039212677
ATRNL1	1.4645002816646826
IPCEF1	-1.7524934287766536
GLCE	-0.037594627288927145
ZNF451	-2.5177814170428032
SIPA1L1	1.6423627546992863
CHD5	2.440653478489987
SS18L1	-2.4248354817268987
SETBP1	0.6154945903817916
UBXN7	-0.4240101226815191
LTN1	-1.9811695125106434
CNTNAP2	2.1128304805600564
ZNF500	0.9295916099058578
FAM169A	1.8934396534205988
SLITRK5	-0.03680449309651313
PPP1R16B	3.94515648334397
DNM3	0.6131552370594199
AUTS2	1.3091930052626675
SENP6	-2.619045044567778
RAB11FIP5	-0.45222925422906324
ANKRD17	-3.3136009816329213
GIGYF2	0.1837853717552735
ERC2	0.40946281174564564
APPL1	-0.8433271248708166
DECR2	0.5339276432362478
RAI14	2.8871910957064744
LSM14A	2.6551753214208853
RTL8A	1.8726730007812622
POLDIP2	-0.4835302239841125
LINC02249	1.398440095970654
TBC1D29P	3.670468891931747
ARHGEF26	1.8241021287096606
KLK13	1.7112209972064483
GGA1	-0.007129778181917502
HERC4	3.4320737120122042
TOR1AIP1	-2.9152831594735797
CCDC9	1.3322279847088063
DCAF4	2.4189501935775928
CHTOP	-4.160826230342322
EDRF1	-2.1745956656356995
SZRD1	0.39109548030194247
WIPI2	0.11386862247059377
LRIT1	3.0398402037377314
PYGO1	2.4631512964767492
CCDC69	3.269500740727401
TANC2	3.382037850337607
WSB1	3.612819882100554
LDLRAP1	0.7453962437624907
PRPF31	1.9768558281608064
TCTN3	1.5462121804983757
KIF1BP	0.8353559506739252
GAPVD1	-3.6458107751187594
TRPC4AP	-3.9466187971040387
SERBP1	0.7935193438819098
TES	3.78463957786011
ZBTB20	2.8703872684596674
LINC00588	3.199445446197487
TTLL3	0.2530442111086723
IRF2BP1	2.0533517979424776
TRAF3IP1	2.5692557290323186
